Instance,Income
171594,16502.77635
171595,337641.9122
171596,37357.10116
171597,35015.30587
171598,44498.75075
171599,113252.1483
171600,40299.46728
171601,135903.5955
171602,36034.04776
171603,422458.6928
171604,90213.88297
171605,115547.3208
171606,77513.26834
171607,72735.70287
171608,88292.33606
171609,60213.93644
171610,10276.90789
171611,48775.90526
171612,46038.67792
171613,67590.30237
171614,199247.6454
171615,46972.5568
171616,221947.4386
171617,90559.25895
171618,88370.21157
171619,43868.66538
171620,169692.7099
171621,44196.93972
171622,41691.1733
171623,121046.3973
171624,42226.45
171625,367635.0292
171626,28328.95222
171627,6209.366318
171628,36798.78786
171629,64782.01142
171630,417179.4216
171631,34617.09048
171632,141068.4051
171633,333018.6469
171634,82898.17473
171635,6946.613606
171636,124516.7496
171637,107088.2812
171638,27968.638
171639,65227.68908
171640,36243.08369
171641,44681.14298
171642,281178.529
171643,138809.1826
171644,20088.06969
171645,36445.43843
171646,164282.3159
171647,32360.24349
171648,92400.76525
171649,122361.0591
171650,48233.10124
171651,42134.82369
171652,75126.87803
171653,66491.66621
171654,170307.9806
171655,73150.17246
171656,59168.68239
171657,44686.0706
171658,129758.0242
171659,507151.3865
171660,97764.66092
171661,474417.715
171662,108872.2296
171663,88557.78536
171664,50488.61052
171665,75477.81019
171666,13303.18979
171667,12768.791
171668,36679.94592
171669,61106.91747
171670,59987.4835
171671,292058.9675
171672,6681.845033
171673,56410.76663
171674,15670.28881
171675,714973.8338
171676,24993.8652
171677,22182.69477
171678,64744.10332
171679,45814.1928
171680,23163.6808
171681,195875.9053
171682,84186.13477
171683,91640.63683
171684,145249.6517
171685,281000.32
171686,446798.5232
171687,42257.79422
171688,47558.68313
171689,81285.76609
171690,36116.50893
171691,116181.6267
171692,70150.43524
171693,29386.21522
171694,212023.5115
171695,36438.90652
171696,59786.22113
171697,580189.0856
171698,35598.59329
171699,105230.351
171700,127801.9135
171701,26749.81129
171702,35825.38603
171703,96493.72878
171704,82582.61658
171705,39119.54056
171706,12286.14824
171707,35965.38188
171708,455985.9658
171709,860.7940477
171710,30791.91624
171711,112120.2125
171712,75247.37588
171713,174829.3169
171714,32068.28263
171715,249849.7319
171716,199531.7749
171717,54701.58985
171718,77118.30534
171719,116778.3588
171720,40518.12981
171721,96288.24275
171722,53061.5239
171723,48805.30062
171724,72577.83904
171725,305986.2104
171726,255830.1099
171727,86333.71253
171728,32670.98333
171729,33195.64485
171730,36661.96332
171731,38041.05559
171732,117527.0531
171733,748738.6617
171734,28466.20869
171735,44269.12781
171736,47448.11388
171737,32871.744
171738,39458.7392
171739,101746.2254
171740,94166.58975
171741,21852.30238
171742,136243.8219
171743,52541.9186
171744,71773.06613
171745,63616.53194
171746,52920.63987
171747,39411.35617
171748,19002.4238
171749,1266646.203
171750,102118.5629
171751,71778.44273
171752,476571.2722
171753,50888.06627
171754,334628.1535
171755,188237.9904
171756,96882.88828
171757,43118.70779
171758,869730.3972
171759,68758.34526
171760,36109.63191
171761,53714.39664
171762,29525.38622
171763,25317.51532
171764,252940.4487
171765,208749.7562
171766,28098.82275
171767,61961.68332
171768,22260.775
171769,114116.179
171770,85675.1626
171771,90589.38505
171772,42667.3014
171773,44484.6661
171774,560956.3019
171775,196279.1895
171776,127113.21
171777,258826.928
171778,53333.21953
171779,47966.97411
171780,11111.32052
171781,38002.02764
171782,75928.92507
171783,145843.7138
171784,10483.60164
171785,105527.012
171786,49285.70425
171787,37324.06905
171788,24810.18112
171789,87357.89072
171790,99707.0247
171791,130184.1281
171792,37453.80178
171793,36940.38957
171794,74877.74487
171795,230178.3136
171796,44592.85558
171797,115854.3889
171798,82690.55729
171799,16808.12412
171800,22163.23905
171801,24303.33731
171802,98197.5285
171803,86955.0607
171804,46015.20016
171805,17368.59621
171806,178005.7808
171807,138415.7564
171808,295627.394
171809,33726.10995
171810,327191.3579
171811,7846.426247
171812,14298.32519
171813,47017.08004
171814,151735.2829
171815,77070.98004
171816,296078.795
171817,54791.43992
171818,18819.76851
171819,31419.33082
171820,13237.36985
171821,68089.33389
171822,24060.63389
171823,96853.5388
171824,120121.1395
171825,79686.3389
171826,49219.01108
171827,27855.54842
171828,33195.00314
171829,154796.7581
171830,36411.39738
171831,17179.87733
171832,52076.30241
171833,22931.53776
171834,74929.72299
171835,214457.8142
171836,147259.0284
171837,44335.22263
171838,111051.297
171839,168237.8305
171840,100573.329
171841,30815.25033
171842,281913.1635
171843,27479.39481
171844,36485.56997
171845,318712.9433
171846,592740.3085
171847,113830.0961
171848,231758.9546
171849,5254.914129
171850,26627.89287
171851,33028.65275
171852,57004.98646
171853,111528.6193
171854,18026.24606
171855,266652.5639
171856,50484.13549
171857,53541.12907
171858,59905.30455
171859,304537.9186
171860,60977.35721
171861,47775.86002
171862,32912.32261
171863,138496.7928
171864,49387.36086
171865,339571.7661
171866,33421.89474
171867,97842.65136
171868,213963.5643
171869,24774.43218
171870,53833.09827
171871,32102.44984
171872,71179.18807
171873,153426.0742
171874,18929.76017
171875,41557.92227
171876,95167.05622
171877,62453.89147
171878,88093.68766
171879,51520.3125
171880,25664.98798
171881,40209.51186
171882,134713.9414
171883,23717.35209
171884,116084.018
171885,285495.262
171886,887220.2163
171887,14448.28912
171888,59468.51547
171889,270276.5028
171890,18304.24303
171891,360775.4327
171892,13714.80649
171893,153594.6693
171894,47922.14577
171895,22927.52592
171896,12219.64722
171897,53824.78401
171898,260576.0561
171899,44751.78676
171900,8016.506491
171901,23416.28119
171902,13947.71723
171903,26607.02709
171904,321534.3741
171905,191265.6685
171906,244487.8585
171907,155266.4543
171908,134054.9596
171909,53812.21551
171910,49011.70341
171911,244146.2719
171912,57922.85583
171913,69448.20516
171914,32147.04412
171915,38459.95901
171916,136971.8299
171917,310026.0713
171918,146524.3118
171919,99925.41281
171920,656145.7212
171921,200551.9338
171922,39321.25062
171923,27140.80279
171924,174389.136
171925,8433.910213
171926,11187.53643
171927,663860.1551
171928,13155.59535
171929,216918.5385
171930,51396.6164
171931,66954.35218
171932,91106.36047
171933,189862.2946
171934,139638.776
171935,173090.2694
171936,446289.1173
171937,148912.0877
171938,22457.4483
171939,49127.22
171940,73987.52063
171941,235945.788
171942,141385.3901
171943,89089.62149
171944,423219.9752
171945,40046.76596
171946,180084.7106
171947,681474.8368
171948,236804.8625
171949,105534.8224
171950,145491.9612
171951,266350.639
171952,84047.69507
171953,4312.384574
171954,79160.49547
171955,25815.76267
171956,141658.3299
171957,15417.48141
171958,62118.09746
171959,43685.6078
171960,136462.2919
171961,19719.46614
171962,398160.3637
171963,1778.985292
171964,45075.72758
171965,330949.9342
171966,206764.0186
171967,39832.86918
171968,181372.8035
171969,98470.83992
171970,36915.77591
171971,73878.45171
171972,95843.04036
171973,19468.28249
171974,56764.28067
171975,29906.15255
171976,51009.2211
171977,615850.0189
171978,169475.7815
171979,119534.9289
171980,17984.39121
171981,6607.656978
171982,121325.2191
171983,25028.84737
171984,71261.21687
171985,42233.75224
171986,8554.317555
171987,14384.81587
171988,151038.7577
171989,145824.3725
171990,750696.1903
171991,28391.00357
171992,27760.15516
171993,51928.94781
171994,39601.46929
171995,195762.8389
171996,74755.0936
171997,21905.77329
171998,43136.39846
171999,246165.2686
172000,70312.59986
172001,62178.33255
172002,203388.5113
172003,351963.8603
172004,70789.71826
172005,120811.314
172006,33010.97163
172007,61827.3107
172008,38196.66827
172009,122119.572
172010,28428.84386
172011,89588.06476
172012,33415.69447
172013,62679.2186
172014,83020.95432
172015,248559.9792
172016,247416.2493
172017,52387.79181
172018,162376.2082
172019,44000.79025
172020,87866.02689
172021,131046.3558
172022,123127.6308
172023,77812.64191
172024,28612.33205
172025,18564.24001
172026,158945.1613
172027,255998.9413
172028,35753.86955
172029,74774.8132
172030,184165.4699
172031,43953.58556
172032,420674.8951
172033,58736.90328
172034,208244.9938
172035,17412.08797
172036,22843.02901
172037,35673.09474
172038,51561.57067
172039,61487.51611
172040,32538.82386
172041,15952.64474
172042,50827.92777
172043,101075.8222
172044,280500.4203
172045,122021.1851
172046,30048.41424
172047,90689.23511
172048,18503.99666
172049,145466.4832
172050,182649.468
172051,38779.56246
172052,156444.2753
172053,77730.61768
172054,292678.7563
172055,23229.94313
172056,78291.55045
172057,90678.38947
172058,108045
172059,35207.71909
172060,182446.4565
172061,20269.70448
172062,121001.9899
172063,71113.42987
172064,366807.3581
172065,615159.6471
172066,65797.69004
172067,97777.00277
172068,35391.07425
172069,199955.6296
172070,267015.9252
172071,406733.2425
172072,14578.3282
172073,28434.51169
172074,143280.7204
172075,108511.3899
172076,94383.14561
172077,69577.24015
172078,34274.31849
172079,53567.32629
172080,25314.4953
172081,23618.43796
172082,39241.61655
172083,224270.4886
172084,33144.00542
172085,99523.28615
172086,142217.1521
172087,9814.247349
172088,35757.32807
172089,24220.73865
172090,502845.9686
172091,72679.87576
172092,60485.85762
172093,86507.6689
172094,56483.45924
172095,32577.40737
172096,7567.343837
172097,67156.11866
172098,50958.63321
172099,342060.6767
172100,30089.91392
172101,46218.43308
172102,16780.98749
172103,175233.5027
172104,271360.5142
172105,107981.2565
172106,123425.743
172107,43360.41232
172108,59941.16029
172109,229840.3525
172110,23138.08862
172111,157061.7266
172112,36543.13117
172113,156176.6785
172114,121442.9849
172115,203019.9424
172116,46669.9805
172117,31663.96827
172118,49019.70595
172119,76378.86901
172120,94965.92117
172121,189148.0694
172122,13502.18913
172123,56763.98689
172124,418214.0907
172125,366735.0221
172126,37922.24277
172127,13993.72268
172128,48178.75006
172129,357059.377
172130,58641.22318
172131,94693.31861
172132,91131.91264
172133,84749.80353
172134,47077.24943
172135,44691.62097
172136,104205.7389
172137,197829.2795
172138,496805.3938
172139,69737.47674
172140,16780.91318
172141,55428.26275
172142,44093.05341
172143,80078.16405
172144,119942.5629
172145,62184.89017
172146,17887.16846
172147,96588.48966
172148,201475.1918
172149,33446.82816
172150,32281.75011
172151,116053.8856
172152,37240.14552
172153,35438.73852
172154,76746.54124
172155,680317.248
172156,18350.09697
172157,17987.83853
172158,48411.70879
172159,28373.24079
172160,21013.72218
172161,239136.5514
172162,34789.94941
172163,120099.1954
172164,32763.68195
172165,88647.77528
172166,31253.96257
172167,118507.9776
172168,31038.64707
172169,55238.40215
172170,11022.94935
172171,74406.52804
172172,57763.63792
172173,339968.1731
172174,260304.9786
172175,15528.44265
172176,50301.54708
172177,123335.3793
172178,107136.4169
172179,78686.63174
172180,26200.32489
172181,171932.1259
172182,77394.703
172183,38704.73433
172184,72837.10281
172185,156213.2404
172186,18981.53183
172187,46068.26021
172188,23598.66816
172189,142962.3508
172190,57417.24224
172191,316080.7666
172192,98768.47928
172193,224869.6666
172194,439043.8137
172195,283494.2575
172196,42959.81917
172197,50529.87063
172198,781122.5915
172199,44273.16247
172200,51078.29063
172201,44249.93929
172202,13097.18571
172203,126469.848
172204,118109.0974
172205,46006.50086
172206,348103.4123
172207,116108.9266
172208,37041.16343
172209,176753.7068
172210,50406.82196
172211,78096.27703
172212,23813.4514
172213,172695.2453
172214,160737.6355
172215,196965.4723
172216,65027.20797
172217,85297.21241
172218,120187.4973
172219,24179.92174
172220,947046.959
172221,8743.307323
172222,130284.4828
172223,118351.4193
172224,418028.7621
172225,228722.9962
172226,298697.8915
172227,127764.1682
172228,13495.14518
172229,283336.9242
172230,46392.66761
172231,32604.78758
172232,42216.97355
172233,18853.25331
172234,106149.4437
172235,170004.2822
172236,214553.1756
172237,25769.55371
172238,69456.79286
172239,236792.1648
172240,253815.901
172241,48816.65084
172242,26942.94825
172243,143039.3858
172244,26370.05042
172245,48280.44744
172246,52004.07357
172247,36873.55494
172248,227879.5032
172249,137302.6426
172250,79092.54366
172251,188487.4294
172252,199103.755
172253,10256.64594
172254,316314.9254
172255,421702.9971
172256,465050.7635
172257,59562.17895
172258,141256.1517
172259,86050.70168
172260,74875.45986
172261,124496.1421
172262,81743.88966
172263,121766.1787
172264,59886.37367
172265,17115.45658
172266,29986.79637
172267,35671.20218
172268,40546.08697
172269,39057.06009
172270,37131.75026
172271,29547.4768
172272,9109.394204
172273,43798.52223
172274,65549.00247
172275,13291.48539
172276,15938.8167
172277,43353.22334
172278,34097.30675
172279,14035.75158
172280,10712.49388
172281,55062.79335
172282,157629.4294
172283,441316.9282
172284,199854.8563
172285,184725.5257
172286,350292.5044
172287,277404.761
172288,46073.69241
172289,66978.06899
172290,71243.01336
172291,40514.12972
172292,9526.008555
172293,150555.1611
172294,40238.86058
172295,118893.0342
172296,48904.56346
172297,88756.27521
172298,37138.67655
172299,247434.8498
172300,74402.8768
172301,321108.1376
172302,45718.33203
172303,2561.646703
172304,469717.5488
172305,295503.7204
172306,44595.61722
172307,88891.3933
172308,111444.0894
172309,108071.4061
172310,1959.869389
172311,47155.93007
172312,11120.35988
172313,27838.7446
172314,51337.04713
172315,77959.55547
172316,80609.03586
172317,123513.8062
172318,64828.93014
172319,14544.38233
172320,15198.39501
172321,14629.22767
172322,19144.12176
172323,132454.1436
172324,56522.0654
172325,53889.65
172326,53102.19921
172327,42657.81147
172328,249374.7104
172329,49702.02205
172330,78373.57585
172331,112671.7292
172332,19558.08515
172333,71063.86787
172334,12536.25741
172335,135676.1325
172336,20828.49088
172337,36009.31394
172338,95468.32203
172339,52202.64698
172340,8842.892113
172341,142403.915
172342,60467.26703
172343,71459.38328
172344,136219.2949
172345,96675.22489
172346,7557.354468
172347,28984.3118
172348,23414.69815
172349,156938.476
172350,189410.0282
172351,27353.52748
172352,74446.98457
172353,125248.3792
172354,50134.83667
172355,55037.92351
172356,68668.13299
172357,53018.54741
172358,1137586.192
172359,139254.2063
172360,87464.50766
172361,22469.51777
172362,398699.1625
172363,60285.08954
172364,43784.31053
172365,37889.17962
172366,49887.58595
172367,355964.3422
172368,30140.5975
172369,105837.3349
172370,35698.20248
172371,23908.15053
172372,26519.82043
172373,24286.86699
172374,359418.388
172375,20864.9815
172376,62522.75522
172377,26605.83953
172378,18051.92394
172379,50306.12738
172380,61464.83769
172381,117038.9424
172382,24078.47084
172383,130120.8459
172384,411750.8201
172385,197780.3906
172386,552280.2494
172387,18490.828
172388,100097.624
172389,461303.023
172390,99884.92834
172391,519335.4262
172392,53119.48969
172393,67270.84684
172394,191619.6261
172395,50111.33173
172396,121613.4476
172397,39931.90195
172398,69048.45734
172399,169591.3554
172400,60500.99835
172401,177330.9249
172402,15906.74592
172403,94972.20664
172404,59946.2985
172405,154506.1943
172406,35066.24289
172407,13013.53148
172408,30763.92558
172409,41791.882
172410,82525.98455
172411,78965.42172
172412,53849.65646
172413,2559.587812
172414,27734.22306
172415,65047.45437
172416,371159.5533
172417,97513.33563
172418,37319.40847
172419,565350.3748
172420,43125.9271
172421,119096.6579
172422,80448.62576
172423,57705.48852
172424,26791.66942
172425,31460.79272
172426,78981.91456
172427,68186.12514
172428,32794.44956
172429,11352.00127
172430,123020.9514
172431,13989.94794
172432,9440.154791
172433,27142.2426
172434,72550.50518
172435,317647.969
172436,168475.8889
172437,39218.81798
172438,139579.1461
172439,69431.33578
172440,397627.0524
172441,67981.34888
172442,52129.59001
172443,79424.50812
172444,46972.95472
172445,110911.5468
172446,155535.3513
172447,15875.67783
172448,24584.63887
172449,48293.36854
172450,19675.95063
172451,25355.01507
172452,60030.43845
172453,316017.1264
172454,307381.6689
172455,16833.04133
172456,33556.97747
172457,64231.50321
172458,85004.32377
172459,49147.69285
172460,53969.41369
172461,25466.48313
172462,59623.00553
172463,82527.71111
172464,144438.932
172465,22852.63356
172466,308766.0589
172467,34797.57587
172468,308603.3404
172469,79511.76269
172470,127195.3569
172471,55337.77698
172472,53406.51046
172473,89317.68579
172474,681860.5604
172475,33421.95872
172476,309686.8508
172477,40877.37046
172478,104059.4911
172479,11692.10141
172480,31429.29631
172481,7378.097691
172482,33779.38007
172483,116290.2664
172484,24154.06895
172485,195828.0427
172486,227197.8922
172487,57543.4884
172488,318209.4012
172489,288781.4878
172490,312808.2292
172491,79330.33874
172492,369188.6359
172493,55018.71341
172494,104563.064
172495,23914.77844
172496,64728.92007
172497,136285.3946
172498,23663.02783
172499,91886.55088
172500,236355.7685
172501,18775.55709
172502,47674.08965
172503,93077.96153
172504,38162.32613
172505,44896.61635
172506,91582.54704
172507,293471.7205
172508,53803.73392
172509,106693.1275
172510,49791.64238
172511,213112.1772
172512,12650.77394
172513,60066.675
172514,116504.6763
172515,27211.48857
172516,203432.02
172517,19374.81044
172518,211061.9044
172519,105086.9293
172520,28428.46549
172521,117443.262
172522,5788.474374
172523,59871.72175
172524,48591.40853
172525,55599.40105
172526,43193.95266
172527,1227486.783
172528,39179.2591
172529,176225.957
172530,67186.60309
172531,34339.73781
172532,349240.3155
172533,69940.19213
172534,51194.74461
172535,61473.54855
172536,289075.2007
172537,50000.15075
172538,36179.74678
172539,32547.14536
172540,11061.15167
172541,148874.2756
172542,55514.44939
172543,51980.08825
172544,27909.36602
172545,469284.3152
172546,17288.62566
172547,51503.16197
172548,19751.13801
172549,16968.03744
172550,567525.2471
172551,56172.46034
172552,118514.2268
172553,86150.57462
172554,207049.0477
172555,48045.19795
172556,20594.43104
172557,136423.9192
172558,20819.40817
172559,32015.66786
172560,96164.52006
172561,23491.63104
172562,106766.0665
172563,65308.97968
172564,98277.15454
172565,21178.90623
172566,18769.88967
172567,208607.2884
172568,265285.6622
172569,28211.10144
172570,74982.41075
172571,38305.39771
172572,75663.23039
172573,34790.07342
172574,73264.16375
172575,874456.1891
172576,172918.6525
172577,195045.726
172578,87122.88566
172579,100681.5182
172580,46602.63696
172581,303905.4407
172582,389937.1442
172583,58108.09894
172584,171182.8894
172585,45483.90334
172586,193124.8131
172587,178864.2198
172588,97416.3738
172589,60196.97362
172590,50349.92533
172591,31680.82159
172592,43436.82408
172593,40374.16182
172594,178265.8456
172595,58629.28627
172596,85102.84587
172597,79210.12813
172598,23882.78006
172599,44387.46999
172600,112698.0637
172601,96386.4628
172602,226935.7091
172603,54660.05529
172604,57432.91804
172605,172524.8579
172606,100507.4419
172607,97038.27811
172608,50079.87342
172609,15351.71094
172610,138184.889
172611,179432.7737
172612,50425.22423
172613,72142.61908
172614,201709.992
172615,24114.41775
172616,163873.0397
172617,105528.3591
172618,51432.87363
172619,350447.6209
172620,189091.0117
172621,277569.7617
172622,38411.01037
172623,344078.7872
172624,36934.72985
172625,58104.05261
172626,12163.14772
172627,177810.6401
172628,70366.80469
172629,24142.21205
172630,38385.49452
172631,236860.8638
172632,557470.0736
172633,33247.47532
172634,357183.437
172635,52045.66709
172636,14989.79093
172637,167801.6633
172638,57330.76662
172639,160271.1557
172640,1621.728799
172641,135387.9596
172642,36746.66726
172643,186685.8004
172644,132448.2005
172645,278375.7126
172646,43240.86652
172647,97262.91841
172648,98946.60166
172649,27238.5785
172650,44202.26429
172651,60777.23909
172652,133592.2874
172653,13238.00571
172654,101479.1326
172655,34374.9066
172656,35901.18224
172657,32331.97803
172658,713313.3215
172659,27141.78553
172660,107357.6836
172661,149561.6857
172662,75577.16607
172663,51724.53455
172664,31660.36033
172665,27088.47462
172666,121561.2711
172667,27464.60462
172668,61917.12177
172669,29344.28827
172670,21300.93998
172671,211122.4767
172672,3169.405765
172673,80166.7715
172674,20922.579
172675,36385.2806
172676,129118.5314
172677,56366.17971
172678,563240.6821
172679,45535.2995
172680,25864.83658
172681,165766.1752
172682,3113.050426
172683,64556.38722
172684,51733.11798
172685,72057.64406
172686,47052.13732
172687,44216.01197
172688,337784.1606
172689,121903.5199
172690,53612.55986
172691,293241.8418
172692,38159.81779
172693,14284.96192
172694,47045.29155
172695,169423.5451
172696,108295.8837
172697,49683.4957
172698,272588.1533
172699,22896.17102
172700,66643.07165
172701,544346.3721
172702,28552.69649
172703,16624.86929
172704,481653.8456
172705,188280.4178
172706,44703.01929
172707,25889.02675
172708,40780.34846
172709,52498.67114
172710,54902.92327
172711,83941.50125
172712,258572.6054
172713,12866.74139
172714,61001.19361
172715,56482.26549
172716,46948.19762
172717,81742.23002
172718,128856.3942
172719,56525.35165
172720,96938.61075
172721,179233.0143
172722,31146.82369
172723,32702.48188
172724,102037.7634
172725,18761.76659
172726,401936.1746
172727,61479.23512
172728,19503.86073
172729,92279.07135
172730,62875.74658
172731,109261.0034
172732,135776.5838
172733,78742.75235
172734,36642.18885
172735,45518.44403
172736,32202.56679
172737,233375.9285
172738,101247.336
172739,60655.65372
172740,181760.3435
172741,84844.63378
172742,154997.3067
172743,13576.5297
172744,93167.03424
172745,50458.19708
172746,22423.73813
172747,151391.5821
172748,28826.39572
172749,19492.58441
172750,45349.6148
172751,168427.4094
172752,37514.53464
172753,85856.41701
172754,61200.49624
172755,185546.4993
172756,326516.0659
172757,175826.8049
172758,69100.42003
172759,1002638.947
172760,54547.00935
172761,31714.72011
172762,198048.8548
172763,221834.0034
172764,52678.88235
172765,19752.48139
172766,27417.03245
172767,53610.37319
172768,327196.4719
172769,712573.6928
172770,28999.90171
172771,28583.29547
172772,81822.30229
172773,60716.13871
172774,21479.30968
172775,8729.570148
172776,182396.4404
172777,66092.73267
172778,48588.2761
172779,26675.69786
172780,35010.6158
172781,123203.8227
172782,68408.02265
172783,90909.96453
172784,24883.31764
172785,17811.24339
172786,22022.53687
172787,184018.7731
172788,130276.209
172789,65595.84787
172790,20440.59816
172791,140152.2972
172792,149766.2198
172793,16570.81794
172794,103872.4493
172795,230158.6683
172796,527628.9118
172797,262884.6597
172798,41625.79685
172799,50718.6117
172800,131861.7325
172801,9582.261636
172802,24691.44648
172803,12216.96393
172804,19167.90257
172805,26259.80319
172806,113133.5396
172807,37989.86342
172808,19870.68758
172809,52745.85593
172810,79553.43017
172811,33064.18317
172812,17880.28532
172813,345069.6335
172814,58669.90575
172815,45775.33538
172816,38826.81234
172817,16947.07996
172818,71800.86708
172819,116832.6603
172820,451536.4572
172821,65746.13444
172822,12003.8929
172823,25253.74953
172824,72401.75447
172825,24807.02766
172826,244358.9327
172827,21289.72457
172828,165125.9815
172829,39049.23457
172830,24982.69577
172831,81086.98381
172832,217377.2805
172833,111715.4506
172834,57117.87704
172835,28096.61498
172836,248243.0378
172837,34615.90289
172838,354160.7012
172839,64244.51135
172840,17127.30298
172841,67194.94724
172842,211322.8282
172843,48113.63968
172844,241706.9381
172845,18761.29494
172846,55854.34379
172847,26765.40033
172848,160905.7399
172849,176961.3725
172850,157452.7166
172851,162908.2523
172852,71050.87737
172853,67420.76112
172854,58157.41951
172855,24135.45504
172856,175456.6694
172857,19242.65512
172858,52877.90304
172859,24784.02959
172860,49052.8166
172861,139746.4248
172862,111430.6904
172863,28952.89957
172864,273998.2445
172865,252291.3698
172866,82033.8635
172867,49574.60115
172868,92669.05416
172869,71327.23677
172870,21524.82222
172871,73327.65505
172872,221234.4299
172873,116555.777
172874,9143.333662
172875,210061.6443
172876,96104.74308
172877,55252.88177
172878,65751.60481
172879,39708.54157
172880,75172.16887
172881,83399.54279
172882,110737.5473
172883,65718.89516
172884,87902.70473
172885,190911.0648
172886,16218.46613
172887,159748.5804
172888,129783.6495
172889,28598.67453
172890,36574.8061
172891,23189.66614
172892,343138.8358
172893,56369.42436
172894,56105.42213
172895,30675.58548
172896,207954.4973
172897,4897.340108
172898,312409.7794
172899,40085.06332
172900,24541.4825
172901,78838.44316
172902,21317.75256
172903,47014.12435
172904,107148.341
172905,48520.00153
172906,42429.26332
172907,44808.83602
172908,103602.8335
172909,24942.67117
172910,365259.4019
172911,45504.35859
172912,29189.07037
172913,83172.3414
172914,109376.866
172915,14914.27621
172916,43784.13415
172917,241639.9284
172918,183948.4681
172919,172232.3964
172920,100502.2015
172921,437874.8475
172922,282601.9926
172923,57020.07003
172924,41935.5698
172925,39718.80119
172926,27715.81784
172927,66282.78135
172928,501748.3334
172929,332915.944
172930,64875.63599
172931,22687.3803
172932,69683.25157
172933,38144.58385
172934,79535.81681
172935,34713.97954
172936,61970.69401
172937,82582.33934
172938,379298.8649
172939,258812.6301
172940,59506.07139
172941,39336.58976
172942,38340.50635
172943,20307.75184
172944,89816.35956
172945,50748.65445
172946,59459.26418
172947,43194.15039
172948,491307.6479
172949,39737.46397
172950,34573.20975
172951,59812.40835
172952,19462.278
172953,79076.13451
172954,39366.06986
172955,44326.12564
172956,160040.6281
172957,47695.3746
172958,401323.1858
172959,102583.5582
172960,308098.0296
172961,36573.83663
172962,33689.42053
172963,106368.5278
172964,8000.636736
172965,227741.3205
172966,37489.42035
172967,130484.6453
172968,37884.71318
172969,47860.57579
172970,72979.47246
172971,45969.02038
172972,73860.32741
172973,80193.9026
172974,65185.50947
172975,28116.82302
172976,42649.45243
172977,79343.40685
172978,54259.37713
172979,55113.0985
172980,121431.1816
172981,94221.0708
172982,39300.5026
172983,244053.9686
172984,54170.62293
172985,146401.4685
172986,37532.4278
172987,36725.52607
172988,277846.3763
172989,38220.67679
172990,40190.20983
172991,9766.128159
172992,150769.176
172993,45828.69944
172994,42024.51922
172995,31051.88592
172996,50008.00164
172997,36000.268
172998,71405.21099
172999,197388.4952
173000,32310.13499
173001,312611.0176
173002,2016.358612
173003,144073.8538
173004,47451.51179
173005,46036.2779
173006,61299.51417
173007,57333.66252
173008,512096.1951
173009,14570.27001
173010,20282.65865
173011,55201.50622
173012,63689.46208
173013,10480.3314
173014,66449.44879
173015,101571.765
173016,4422.279479
173017,24611.18397
173018,68773.51608
173019,32537.02757
173020,27160.89331
173021,41649.00022
173022,321740.6376
173023,28816.32452
173024,73874.7869
173025,30105.22143
173026,21973.2374
173027,512294.4255
173028,260424.3277
173029,38688.98049
173030,41552.75679
173031,39335.75518
173032,109351.2011
173033,280450.9822
173034,27741.71616
173035,34232.069
173036,207529.3863
173037,51727.55908
173038,25716.21313
173039,30655.52983
173040,58258.93896
173041,214885.6663
173042,54311.88469
173043,32359.84286
173044,51182.28866
173045,42084.14315
173046,62844.57589
173047,329000.3114
173048,48470.06822
173049,28303.29613
173050,52641.44866
173051,24952.10619
173052,77043.96195
173053,131718.9991
173054,55832.32199
173055,52642.37851
173056,33951.78741
173057,51376.77225
173058,23993.33697
173059,348213.1501
173060,569845.7418
173061,24278.04075
173062,47251.72098
173063,162097.3284
173064,42854.54747
173065,42952.27218
173066,199092.8547
173067,10056.1647
173068,19442.7051
173069,97154.34727
173070,57196.27309
173071,46096.08358
173072,48681.53987
173073,100213.5667
173074,64488.31632
173075,45701.26085
173076,33927.47041
173077,343686.2602
173078,195298.3597
173079,137370.1886
173080,159066.682
173081,179180.9802
173082,29066.97438
173083,70572.05871
173084,174088.9253
173085,37043.07372
173086,510866.66
173087,20556.15021
173088,57216.98741
173089,370979.4815
173090,297848.5681
173091,252134.7713
173092,48515.25809
173093,80648.95624
173094,32723.21947
173095,510033.2871
173096,43789.76754
173097,75988.31849
173098,196425.1685
173099,115571.7882
173100,43344.74299
173101,36836.41063
173102,108748.0194
173103,19950.43669
173104,201649.3017
173105,123452.06
173106,46183.19602
173107,52671.56965
173108,22630.49698
173109,47764.91689
173110,32100.48492
173111,174551.7181
173112,135500.1208
173113,148876.4235
173114,97952.91202
173115,31977.03139
173116,50188.22429
173117,482196.2959
173118,39635.61365
173119,37076.02794
173120,50116.06791
173121,41097.67053
173122,188120.1216
173123,157153.7437
173124,12441.27502
173125,15002.10693
173126,86809.04573
173127,273753.326
173128,75954.89414
173129,18292.88057
173130,39393.6949
173131,12105.61405
173132,53671.97878
173133,72982.51623
173134,18176.23404
173135,273419.951
173136,7874.837294
173137,80175.81436
173138,21903.84307
173139,40234.77019
173140,55279.23271
173141,351321.1846
173142,81742.45969
173143,37485.17112
173144,44300.14689
173145,25236.80554
173146,29481.10437
173147,171052.9446
173148,205493.3887
173149,7210.262502
173150,174603.6992
173151,417012.9514
173152,167528.6347
173153,143985.3817
173154,56609.79057
173155,100290.2523
173156,189034.6008
